session	challenge	difficulty	qubits	method	run_id	rank_type	rank	bitstring_qiskit	score_type	score	count	support	fraction	selected	validation	status	source_path	notes
tree_tensor_sim_session	32_14	easy	32	quimb_rcm_cpu	collector_evidence:32_14:3	collector_evidence	3	00000101001101000001011111101100	sample_fraction	0.458984375			0.458984375	1	unknown	unknown	outputs/tree_tensor_sim/rcm_cpu/json/challenge-32_14.quimb_tree_graph_mps.json	collector priority 55
tree_tensor_sim_session	32_14	easy	32	quimb_rcm_cpu	challenge-32_14.quimb_tree_graph_mps	final_candidate	1	00000101001101000001011111101100	margin	0.36438090906758624				1	"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/rcm_cpu/json/challenge-32_14.quimb_tree_graph_mps.json	-
tree_tensor_sim_session	32_14	easy	32	quimb_rcm_cpu	challenge-32_14.quimb_tree_graph_mps	marginal_candidate	1	00000101001101000001011111101100	margin	0.36438090906758624				1	"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/rcm_cpu/json/challenge-32_14.quimb_tree_graph_mps.json	-
tree_tensor_sim_session	32_14	easy	32	quimb_rcm_cpu	challenge-32_14.quimb_tree_graph_mps	sample_top	1	00000101001101000001011111101100	sample_fraction	0.458984375	235		0.458984375	1	"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/rcm_cpu/json/challenge-32_14.quimb_tree_graph_mps.json	-
tree_tensor_sim_session	32_14	easy	32	quimb_rcm_cpu	challenge-32_14.quimb_tree_graph_mps	sample_top	2	00000001001101000001011111101100	sample_fraction	0.0625	32		0.0625	0	"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/rcm_cpu/json/challenge-32_14.quimb_tree_graph_mps.json	-
tree_tensor_sim_session	32_14	easy	32	quimb_rcm_cpu	challenge-32_14.quimb_tree_graph_mps	sample_top	3	00000101001101000001011011101101	sample_fraction	0.04296875	22		0.04296875	0	"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/rcm_cpu/json/challenge-32_14.quimb_tree_graph_mps.json	-
tree_tensor_sim_session	32_14	easy	32	quimb_rcm_cpu	challenge-32_14.quimb_tree_graph_mps	sample_top	4	00000101001101000000010111101100	sample_fraction	0.029296875	15		0.029296875	0	"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/rcm_cpu/json/challenge-32_14.quimb_tree_graph_mps.json	-
tree_tensor_sim_session	32_14	easy	32	quimb_rcm_cpu	challenge-32_14.quimb_tree_graph_mps	sample_top	5	00000101001101000000011111101100	sample_fraction	0.021484375	11		0.021484375	0	"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/rcm_cpu/json/challenge-32_14.quimb_tree_graph_mps.json	-
tree_tensor_sim_session	32_14	easy	32	quimb_rcm_cpu	challenge-32_14.quimb_tree_graph_mps	sample_top	6	00000101001101010001010111001100	sample_fraction	0.021484375	11		0.021484375	0	"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/rcm_cpu/json/challenge-32_14.quimb_tree_graph_mps.json	-
tree_tensor_sim_session	32_14	easy	32	quimb_rcm_cpu	challenge-32_14.quimb_tree_graph_mps	sample_top	7	00000101011101000001011111101110	sample_fraction	0.021484375	11		0.021484375	0	"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/rcm_cpu/json/challenge-32_14.quimb_tree_graph_mps.json	-
tree_tensor_sim_session	32_14	easy	32	quimb_rcm_cpu	challenge-32_14.quimb_tree_graph_mps	sample_top	8	00000101001101000001011011101100	sample_fraction	0.017578125	9		0.017578125	0	"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/rcm_cpu/json/challenge-32_14.quimb_tree_graph_mps.json	-
tree_tensor_sim_session	32_14	easy	32	quimb_rcm_cpu	challenge-32_14.quimb_tree_graph_mps	sample_top	9	00000101001101010001110111001100	sample_fraction	0.017578125	9		0.017578125	0	"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/rcm_cpu/json/challenge-32_14.quimb_tree_graph_mps.json	-
tree_tensor_sim_session	32_14	easy	32	quimb_rcm_cpu	challenge-32_14.quimb_tree_graph_mps	sample_top	10	00000101001101000001011111101110	sample_fraction	0.015625	8		0.015625	0	"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/rcm_cpu/json/challenge-32_14.quimb_tree_graph_mps.json	-
tree_tensor_sim_session	32_14	easy	32	quimb_rcm_cpu	challenge-32_14.quimb_tree_graph_mps	sample_top	11	00000101101100000001011111101100	sample_fraction	0.015625	8		0.015625	0	"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/rcm_cpu/json/challenge-32_14.quimb_tree_graph_mps.json	-
tree_tensor_sim_session	32_14	easy	32	quimb_rcm_cpu	challenge-32_14.quimb_tree_graph_mps	sample_top	12	00000101001101000001001111101100	sample_fraction	0.015625	8		0.015625	0	"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/rcm_cpu/json/challenge-32_14.quimb_tree_graph_mps.json	-
tree_tensor_sim_session	36_15	easy	36	quimb_rcm_cpu	collector_evidence:36_15:3	collector_evidence	3	110110011011011111011000011111101111	sample_fraction	0.00390625			0.00390625	0	unknown	unknown	outputs/tree_tensor_sim/rcm_cpu/json/challenge-36_15.quimb_tree_graph_mps.json	collector priority 55
tree_tensor_sim_session	36_15	easy	36	quimb_rcm_cpu	challenge-36_15.quimb_tree_graph_mps	final_candidate	1	110110011011011111011000011111101111	margin	0.00408246368812315				0	"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/rcm_cpu/json/challenge-36_15.quimb_tree_graph_mps.json	-
tree_tensor_sim_session	36_15	easy	36	quimb_rcm_cpu	challenge-36_15.quimb_tree_graph_mps	marginal_candidate	1	110110011011111111011000011110101111	margin	0.00408246368812315				0	"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/rcm_cpu/json/challenge-36_15.quimb_tree_graph_mps.json	-
tree_tensor_sim_session	36_15	easy	36	quimb_rcm_cpu	challenge-36_15.quimb_tree_graph_mps	sample_top	1	110110011011011111011000011111101111	sample_fraction	0.00390625	2		0.00390625	0	"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/rcm_cpu/json/challenge-36_15.quimb_tree_graph_mps.json	-
tree_tensor_sim_session	36_15	easy	36	quimb_rcm_cpu	challenge-36_15.quimb_tree_graph_mps	sample_top	2	111110011011101111011000011111101111	sample_fraction	0.00390625	2		0.00390625	0	"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/rcm_cpu/json/challenge-36_15.quimb_tree_graph_mps.json	-
tree_tensor_sim_session	36_15	easy	36	quimb_rcm_cpu	challenge-36_15.quimb_tree_graph_mps	sample_top	3	110111100011111110111101010010101111	sample_fraction	0.001953125	1		0.001953125	0	"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/rcm_cpu/json/challenge-36_15.quimb_tree_graph_mps.json	-
tree_tensor_sim_session	36_15	easy	36	quimb_rcm_cpu	challenge-36_15.quimb_tree_graph_mps	sample_top	4	100010111111000110011000111011000101	sample_fraction	0.001953125	1		0.001953125	0	"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/rcm_cpu/json/challenge-36_15.quimb_tree_graph_mps.json	-
tree_tensor_sim_session	36_15	easy	36	quimb_rcm_cpu	challenge-36_15.quimb_tree_graph_mps	sample_top	5	111101011001011111011001011100001011	sample_fraction	0.001953125	1		0.001953125	0	"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/rcm_cpu/json/challenge-36_15.quimb_tree_graph_mps.json	-
tree_tensor_sim_session	36_15	easy	36	quimb_rcm_cpu	challenge-36_15.quimb_tree_graph_mps	sample_top	6	110101111001011101011001011111101111	sample_fraction	0.001953125	1		0.001953125	0	"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/rcm_cpu/json/challenge-36_15.quimb_tree_graph_mps.json	-
tree_tensor_sim_session	36_15	easy	36	quimb_rcm_cpu	challenge-36_15.quimb_tree_graph_mps	sample_top	7	011110011111111101011000111110101111	sample_fraction	0.001953125	1		0.001953125	0	"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/rcm_cpu/json/challenge-36_15.quimb_tree_graph_mps.json	-
tree_tensor_sim_session	36_15	easy	36	quimb_rcm_cpu	challenge-36_15.quimb_tree_graph_mps	sample_top	8	110110000110001101111110011110101011	sample_fraction	0.001953125	1		0.001953125	0	"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/rcm_cpu/json/challenge-36_15.quimb_tree_graph_mps.json	-
tree_tensor_sim_session	36_15	easy	36	quimb_rcm_cpu	challenge-36_15.quimb_tree_graph_mps	sample_top	9	100110001011111111011000011110011111	sample_fraction	0.001953125	1		0.001953125	0	"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/rcm_cpu/json/challenge-36_15.quimb_tree_graph_mps.json	-
tree_tensor_sim_session	36_15	easy	36	quimb_rcm_cpu	challenge-36_15.quimb_tree_graph_mps	sample_top	10	110110000011111011011101010010101111	sample_fraction	0.001953125	1		0.001953125	0	"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/rcm_cpu/json/challenge-36_15.quimb_tree_graph_mps.json	-
tree_tensor_sim_session	36_15	easy	36	quimb_rcm_cpu	challenge-36_15.quimb_tree_graph_mps	sample_top	11	110010011011000110001001011110010111	sample_fraction	0.001953125	1		0.001953125	0	"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/rcm_cpu/json/challenge-36_15.quimb_tree_graph_mps.json	-
tree_tensor_sim_session	36_15	easy	36	quimb_rcm_cpu	challenge-36_15.quimb_tree_graph_mps	sample_top	12	111110011110010101010011011110101111	sample_fraction	0.001953125	1		0.001953125	0	"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/rcm_cpu/json/challenge-36_15.quimb_tree_graph_mps.json	-
tree_tensor_sim_session	40_17	easy	40	quimb_rcm_cpu	collector_evidence:40_17:3	collector_evidence	3	0010010101010111001001000010001000001001	sample_fraction	0.5234375			0.5234375	1	unknown	unknown	outputs/tree_tensor_sim/rcm_cpu/json/challenge-40_17.quimb_tree_graph_mps.json	collector priority 55
tree_tensor_sim_session	40_17	easy	40	quimb_rcm_cpu	challenge-40_17.quimb_tree_graph_mps	final_candidate	1	0010010101010111001001000010001000001001	margin	0.38377992274063366				1	"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/rcm_cpu/json/challenge-40_17.quimb_tree_graph_mps.json	-
tree_tensor_sim_session	40_17	easy	40	quimb_rcm_cpu	challenge-40_17.quimb_tree_graph_mps	marginal_candidate	1	0010010101010111001001000010001000001001	margin	0.38377992274063366				1	"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/rcm_cpu/json/challenge-40_17.quimb_tree_graph_mps.json	-
tree_tensor_sim_session	40_17	easy	40	quimb_rcm_cpu	challenge-40_17.quimb_tree_graph_mps	sample_top	1	0010010101010111001001000010001000001001	sample_fraction	0.5234375	268		0.5234375	1	"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/rcm_cpu/json/challenge-40_17.quimb_tree_graph_mps.json	-
tree_tensor_sim_session	40_17	easy	40	quimb_rcm_cpu	challenge-40_17.quimb_tree_graph_mps	sample_top	2	0010110101010111000001000010001000001001	sample_fraction	0.076171875	39		0.076171875	0	"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/rcm_cpu/json/challenge-40_17.quimb_tree_graph_mps.json	-
tree_tensor_sim_session	40_17	easy	40	quimb_rcm_cpu	challenge-40_17.quimb_tree_graph_mps	sample_top	3	0010010101010111001001000000001000001001	sample_fraction	0.0546875	28		0.0546875	0	"{""known_answer_qiskit_order"":null,""status"":""unknown""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/rcm_cpu/json/challenge-40_17.quimb_tree_graph_mps.json	-
