session	challenge	difficulty	qubits	method	run_id	rank_type	rank	bitstring_qiskit	score_type	score	count	support	fraction	selected	validation	status	source_path	notes
tree_tensor_sim_session	8_1	very easy	8	quimb_cpu_all	collector_evidence:8_1:2	collector_evidence	2	10101101	sample_fraction	0.9013671875			0.9013671875	1	correct	correct	outputs/tree_tensor_sim/all_cpu/json/challenge-8_1.quimb_tree_graph_mps.json	collector priority 80
tree_tensor_sim_session	8_1	very easy	8	quimb_cpu_all	challenge-8_1.quimb_tree_graph_mps	final_candidate	1	10101101	margin	0.4600556389768693				1	"{""candidate_results"":{""final_qiskit_order"":true,""marginal_qiskit_order"":true,""sample_top_qiskit_order"":true},""known_answer_qiskit_order"":""10101101"",""status"":""correct""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all_cpu/json/challenge-8_1.quimb_tree_graph_mps.json	-
tree_tensor_sim_session	8_1	very easy	8	quimb_cpu_all	challenge-8_1.quimb_tree_graph_mps	marginal_candidate	1	10101101	margin	0.4600556389768693				1	"{""candidate_results"":{""final_qiskit_order"":true,""marginal_qiskit_order"":true,""sample_top_qiskit_order"":true},""known_answer_qiskit_order"":""10101101"",""status"":""correct""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all_cpu/json/challenge-8_1.quimb_tree_graph_mps.json	-
tree_tensor_sim_session	8_1	very easy	8	quimb_cpu_all	challenge-8_1.quimb_tree_graph_mps	sample_top	1	10101101	sample_fraction	0.9013671875	923		0.9013671875	1	"{""candidate_results"":{""final_qiskit_order"":true,""marginal_qiskit_order"":true,""sample_top_qiskit_order"":true},""known_answer_qiskit_order"":""10101101"",""status"":""correct""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all_cpu/json/challenge-8_1.quimb_tree_graph_mps.json	-
tree_tensor_sim_session	8_1	very easy	8	quimb_cpu_all	challenge-8_1.quimb_tree_graph_mps	sample_top	2	00101101	sample_fraction	0.04296875	44		0.04296875	0	"{""candidate_results"":{""final_qiskit_order"":true,""marginal_qiskit_order"":true,""sample_top_qiskit_order"":true},""known_answer_qiskit_order"":""10101101"",""status"":""correct""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all_cpu/json/challenge-8_1.quimb_tree_graph_mps.json	-
tree_tensor_sim_session	8_1	very easy	8	quimb_cpu_all	challenge-8_1.quimb_tree_graph_mps	sample_top	3	10101001	sample_fraction	0.0185546875	19		0.0185546875	0	"{""candidate_results"":{""final_qiskit_order"":true,""marginal_qiskit_order"":true,""sample_top_qiskit_order"":true},""known_answer_qiskit_order"":""10101101"",""status"":""correct""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all_cpu/json/challenge-8_1.quimb_tree_graph_mps.json	-
tree_tensor_sim_session	8_1	very easy	8	quimb_cpu_all	challenge-8_1.quimb_tree_graph_mps	sample_top	4	10101000	sample_fraction	0.013671875	14		0.013671875	0	"{""candidate_results"":{""final_qiskit_order"":true,""marginal_qiskit_order"":true,""sample_top_qiskit_order"":true},""known_answer_qiskit_order"":""10101101"",""status"":""correct""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all_cpu/json/challenge-8_1.quimb_tree_graph_mps.json	-
tree_tensor_sim_session	8_1	very easy	8	quimb_cpu_all	challenge-8_1.quimb_tree_graph_mps	sample_top	5	10101110	sample_fraction	0.0126953125	13		0.0126953125	0	"{""candidate_results"":{""final_qiskit_order"":true,""marginal_qiskit_order"":true,""sample_top_qiskit_order"":true},""known_answer_qiskit_order"":""10101101"",""status"":""correct""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all_cpu/json/challenge-8_1.quimb_tree_graph_mps.json	-
tree_tensor_sim_session	8_1	very easy	8	quimb_cpu_all	challenge-8_1.quimb_tree_graph_mps	sample_top	6	10101111	sample_fraction	0.009765625	10		0.009765625	0	"{""candidate_results"":{""final_qiskit_order"":true,""marginal_qiskit_order"":true,""sample_top_qiskit_order"":true},""known_answer_qiskit_order"":""10101101"",""status"":""correct""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all_cpu/json/challenge-8_1.quimb_tree_graph_mps.json	-
tree_tensor_sim_session	8_1	very easy	8	quimb_cpu_all	challenge-8_1.quimb_tree_graph_mps	sample_top	7	00101001	sample_fraction	0.0009765625	1		0.0009765625	0	"{""candidate_results"":{""final_qiskit_order"":true,""marginal_qiskit_order"":true,""sample_top_qiskit_order"":true},""known_answer_qiskit_order"":""10101101"",""status"":""correct""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all_cpu/json/challenge-8_1.quimb_tree_graph_mps.json	-
tree_tensor_sim_session	16_2	very easy	16	quimb_cpu_all	collector_evidence:16_2:2	collector_evidence	2	1010101011001000	sample_fraction	0.4716796875			0.4716796875	1	correct	correct	outputs/tree_tensor_sim/all_cpu/json/challenge-16_2.quimb_tree_graph_mps.json	collector priority 80
tree_tensor_sim_session	16_2	very easy	16	quimb_cpu_all	challenge-16_2.quimb_tree_graph_mps	final_candidate	1	1010101011001000	margin	0.30613191112704397				1	"{""candidate_results"":{""final_qiskit_order"":true,""marginal_qiskit_order"":true,""sample_top_qiskit_order"":true},""known_answer_qiskit_order"":""1010101011001000"",""status"":""correct""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all_cpu/json/challenge-16_2.quimb_tree_graph_mps.json	-
tree_tensor_sim_session	16_2	very easy	16	quimb_cpu_all	challenge-16_2.quimb_tree_graph_mps	marginal_candidate	1	1010101011001000	margin	0.30613191112704397				1	"{""candidate_results"":{""final_qiskit_order"":true,""marginal_qiskit_order"":true,""sample_top_qiskit_order"":true},""known_answer_qiskit_order"":""1010101011001000"",""status"":""correct""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all_cpu/json/challenge-16_2.quimb_tree_graph_mps.json	-
tree_tensor_sim_session	16_2	very easy	16	quimb_cpu_all	challenge-16_2.quimb_tree_graph_mps	sample_top	1	1010101011001000	sample_fraction	0.4716796875	483		0.4716796875	1	"{""candidate_results"":{""final_qiskit_order"":true,""marginal_qiskit_order"":true,""sample_top_qiskit_order"":true},""known_answer_qiskit_order"":""1010101011001000"",""status"":""correct""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all_cpu/json/challenge-16_2.quimb_tree_graph_mps.json	-
tree_tensor_sim_session	16_2	very easy	16	quimb_cpu_all	challenge-16_2.quimb_tree_graph_mps	sample_top	2	1011101011001000	sample_fraction	0.0908203125	93		0.0908203125	0	"{""candidate_results"":{""final_qiskit_order"":true,""marginal_qiskit_order"":true,""sample_top_qiskit_order"":true},""known_answer_qiskit_order"":""1010101011001000"",""status"":""correct""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all_cpu/json/challenge-16_2.quimb_tree_graph_mps.json	-
tree_tensor_sim_session	16_2	very easy	16	quimb_cpu_all	challenge-16_2.quimb_tree_graph_mps	sample_top	3	1010101011001100	sample_fraction	0.068359375	70		0.068359375	0	"{""candidate_results"":{""final_qiskit_order"":true,""marginal_qiskit_order"":true,""sample_top_qiskit_order"":true},""known_answer_qiskit_order"":""1010101011001000"",""status"":""correct""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all_cpu/json/challenge-16_2.quimb_tree_graph_mps.json	-
tree_tensor_sim_session	16_2	very easy	16	quimb_cpu_all	challenge-16_2.quimb_tree_graph_mps	sample_top	4	1010101011001110	sample_fraction	0.0517578125	53		0.0517578125	0	"{""candidate_results"":{""final_qiskit_order"":true,""marginal_qiskit_order"":true,""sample_top_qiskit_order"":true},""known_answer_qiskit_order"":""1010101011001000"",""status"":""correct""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all_cpu/json/challenge-16_2.quimb_tree_graph_mps.json	-
tree_tensor_sim_session	16_2	very easy	16	quimb_cpu_all	challenge-16_2.quimb_tree_graph_mps	sample_top	5	0010101011001000	sample_fraction	0.0498046875	51		0.0498046875	0	"{""candidate_results"":{""final_qiskit_order"":true,""marginal_qiskit_order"":true,""sample_top_qiskit_order"":true},""known_answer_qiskit_order"":""1010101011001000"",""status"":""correct""}"	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all_cpu/json/challenge-16_2.quimb_tree_graph_mps.json	-
